time,open,high,low,close,Volume
2005-11-17,862.57898,886.58197,862.40302,882.24103,17597803
2005-11-21,883.93103,883.93103,869.53003,869.617,10597236
2005-11-22,868.005,876.81598,866.19,876.229,9916920
2005-11-23,875.82703,885.745,874.87903,880.81,14343292
2005-11-24,881.24799,884.16199,877.26202,884.10498,13003546
2005-11-28,879.25403,879.25403,870.56403,871.31,8414994
2005-11-29,870.45203,873.93298,866.98401,873.82501,8040738
2005-11-30,873.474,877.31201,870.703,873.06702,7069235
2005-12-01,872.92999,875.82501,866.37402,869.93597,8492021
2005-12-05,858.10797,867.18701,855.71503,866.07501,10303514
2005-12-06,865.724,873.99902,865.01703,873.83801,9842955
2005-12-07,874.13202,877.96997,870.12201,874.05603,10259174
2005-12-08,873.69299,887.56799,871.26099,887.35797,12719526
2005-12-12,887.99597,889.22101,880.74298,889.10101,10547238
2005-12-13,888.604,899.01099,884.36798,898.15302,13868376
2005-12-14,898.38202,904.01202,895.16803,896.43402,16259782
2005-12-15,895.82703,902.74701,894.099,902.56097,11452107
2005-12-19,902.74597,907.31799,899.66199,907.31799,10294659
2005-12-20,907.05298,910.93298,902.11401,902.90997,10215618
2005-12-21,902.37097,909.06097,900.664,908.75403,8947026
2005-12-22,908.96002,915.89001,908.51398,915.89001,11906999
2005-12-26,922.43903,922.43903,916.005,919.35999,12050359
2005-12-27,919.05103,920.98401,915.11603,920.91901,12131032
2005-12-28,921.14398,932.03101,921.14398,932.03101,17254959
2005-12-29,933.45001,933.99902,921.83398,923.45099,15600251
2006-01-03,926.55902,941.42798,926.41199,941.42798,21126899
2006-01-04,943.17499,959.625,942.30798,959.13397,27311743
2006-01-05,961.91498,975.62799,956.03998,970.03198,30286368
2006-01-09,975.28198,978.27698,964.42999,978.15399,22735302
2006-01-10,977.74799,983.39001,963.39398,973.47699,26524138
2006-01-11,983.716,983.716,983.716,983.716,0
2006-01-12,985.039,988.11102,973.685,978.80902,22281861
2006-01-16,952.23401,965.98401,952.23401,964.28998,16037276
2006-01-17,964.21698,984.672,963.07703,983.62201,20823518
2006-01-18,985.216,992.27197,978.27802,991.22198,26455609
2006-01-19,991.57202,994.5,987.06,993.34003,26147062
2006-01-23,997.79102,1006.146,993.39398,999.09302,24197991
2006-01-24,998.84003,1009.648,989.51398,1009.597,21800758
2006-02-06,1034.678,1038.501,1019.936,1029.937,32954787
2006-02-07,1028.4449,1033.399,1022.937,1033.072,26986729
2006-02-08,1033.192,1033.192,1017.047,1019.599,23839601
2006-02-09,1019.416,1032.598,1018.482,1032.337,22024453
2006-02-13,1032.645,1038.8101,1030.4611,1038.531,18556220
2006-02-14,1040.332,1048.344,1038.744,1041.66,24784628
2006-02-15,1041.665,1041.665,1019.21,1020.121,26159892
2006-02-16,1020.063,1028.574,1015.992,1020.368,21026875
2006-02-20,1020.977,1038.937,1014.663,1038.816,23678039
2006-02-21,1039.649,1046.45,1036.38,1037.885,25380704
2006-02-22,1038.2531,1041.592,1029.248,1041.373,19785037
2006-02-23,1041.97,1049.688,1041.97,1049.444,19676104
2006-02-27,1046.713,1053.72,1033.661,1053.01,19353267
2006-02-28,1051.759,1057.693,1049.642,1056.619,19425730
2006-03-01,1055.858,1056.053,1034.6801,1038.666,24877861
2006-03-02,1037.988,1043.422,1029.561,1041.677,21200539
2006-03-06,1014.973,1014.973,1014.973,1014.973,19336516
2006-03-07,1012.578,1014.965,999.93103,1009.271,17463055
2006-03-08,1006.965,1010.91,1002.196,1004.344,12735099
2006-03-09,1004.747,1011.762,1004.688,1008.897,11887983
2006-03-13,1020.468,1021.651,1012.112,1018.272,11348030
2006-03-14,1018.154,1028.965,1017.081,1028.958,14842068
2006-03-15,1028.96,1029.8051,1025.5229,1027.616,14784339
2006-03-16,1027.637,1029.559,1021.081,1024.015,15001924
2006-03-20,1037.949,1047.051,1036.235,1040.757,19077662
2006-03-21,1041.1379,1047.939,1036.7061,1047.666,18640575
2006-03-22,1047.349,1049.325,1042.825,1048.537,20467885
2006-03-23,1049.1219,1051.757,1041.231,1042.601,20098237
2006-03-27,1050.068,1056.516,1048.636,1055.9821,22273999
2006-03-28,1058.738,1074.038,1057.678,1065.2939,30526345
2006-03-29,1065.843,1067.99,1055.137,1055.634,22012494
2006-03-30,1053.854,1061.473,1050.222,1061.088,22276190
2006-03-31,1053.854,1061.473,1050.222,1061.088,22276190
2006-04-03,1061.962,1079.366,1061.962,1079.322,27729761
2006-04-04,1089.371,1089.371,1089.371,1089.371,31148757
2006-04-05,1091.175,1100.558,1089.549,1099.97,32936914
2006-04-06,1102.543,1109.683,1097.316,1103.2371,36167049
2006-04-07,1102.944,1105.104,1091.894,1103.1541,32570860
2006-04-10,1104.321,1118.082,1100.6899,1117.91,32067520
2006-04-11,1120.163,1126.089,1112.007,1123.308,35607520
2006-04-12,1123.782,1123.782,1116.149,1117.073,30333845
2006-04-13,1116.837,1122.394,1093.5081,1093.925,33824146
2006-04-14,1091.689,1118.665,1091.673,1118.6071,33527962
2006-04-17,1120.186,1129.1541,1114.527,1124.4139,35704548
2006-04-18,1127.506,1135.448,1119.271,1131.281,32317223
2006-04-19,1135.614,1140.407,1125.204,1138.241,34322898
2006-04-20,1139.642,1142.538,1127.09,1134.381,37885651
2006-04-21,1133.205,1152.8879,1127.6479,1149.158,40772910
2006-04-24,1142.698,1142.698,1142.698,1142.698,45936219
2006-04-25,1139.495,1149.5439,1123.099,1141.9301,38611125
2006-04-26,1142.902,1162.021,1142.074,1155.726,41824301
2006-04-27,1157.379,1159.8979,1145.26,1155.2679,31980451
2006-04-28,1143.587,1173.88,1133.193,1172.347,40801858
2006-05-08,1179.5811,1218.859,1179.5811,1218.4449,44912821
2006-05-09,1226.3149,1252.759,1222.679,1251.611,55993861
2006-05-10,1257.984,1273.684,1243.472,1265.933,55667043
2006-05-11,1267.219,1294.868,1254.348,1255.035,61133725
2006-05-12,1255.234,1296.379,1252.677,1296.257,54920331
2006-05-15,1312.137,1352.412,1301.797,1352.155,73534000
2006-05-16,1368.134,1387.397,1322.136,1331.127,79658170
2006-05-17,1331.686,1356.132,1306.871,1335.5229,61823287
2006-05-18,1322.652,1340.5229,1301.109,1331.201,52056363
2006-05-19,1334.069,1371.222,1329.317,1366.097,67123860
2006-05-22,1366.316,1387.571,1360.348,1373.674,66262172
2006-05-23,1365.1,1365.1,1316.549,1317.6541,56872388
2006-05-24,1308.2419,1308.2419,1308.2419,1308.2419,51176632
2006-05-25,1304.6949,1316.475,1285.728,1307.697,34046436
2006-05-26,1312.236,1331.452,1309.46,1331.02,36385665
2006-05-29,1339.896,1366.843,1330.6281,1366.292,44480011
2006-05-30,1375.298,1384.684,1360.548,1378.756,44761027
2006-05-31,1377.449,1386.942,1355.007,1365.451,47335883
2006-06-01,1364.178,1403.265,1362.936,1402.879,53493453
2006-06-02,1406.6169,1411.78,1382.004,1390.116,64109162
2006-06-05,1391.4611,1403.304,1362.723,1403.163,55101819
2006-06-06,1400.267,1413.108,1391.895,1399.142,46835278
2006-06-07,1398.184,1398.184,1319.698,1320.233,52047647
2006-06-08,1309.0699,1331.885,1286.899,1325.979,45677509
2006-06-09,1320.813,1329.835,1293.046,1294.1851,37392623
2006-06-12,1283.827,1308.121,1275.399,1297.67,25033331
2006-06-13,1296.408,1312.132,1284.62,1298.276,27823031
2006-06-14,1291.6899,1291.6899,1269.516,1283.88,28801661
2006-06-15,1283.7209,1300.111,1280.501,1285.385,23241302
2006-06-16,1290.0031,1318.019,1290.0031,1318.01,28408032
2006-06-19,1306.2629,1341.99,1294.9041,1334.8929,30726258
2006-06-20,1333.619,1341.244,1323.7841,1338.223,27797058
2006-06-21,1336.842,1347.002,1320.411,1333.532,32445479
2006-06-22,1331.926,1341.73,1326.146,1331.553,25953157
2006-06-23,1329.106,1340.266,1319.506,1339.446,25651644
2006-06-26,1341.609,1363.569,1341.609,1363.413,29595920
2006-06-27,1365.043,1368.411,1354.088,1363.896,26454734
2006-06-28,1361.792,1366.338,1353.6331,1362.885,25791657
2006-06-29,1365.252,1395.243,1365.252,1395.124,42439201
2006-06-30,1402.595,1408.791,1384.991,1393.963,38396745
2006-07-03,1398.736,1420.328,1393.923,1420.328,38297385
2006-07-04,1423.078,1426.098,1401.1479,1411.0129,42749803
2006-07-05,1409.901,1409.901,1377.22,1393.009,33446005
2006-07-06,1391.6379,1418.76,1390.193,1418.675,32480734
2006-07-07,1423.718,1426.397,1405.989,1410.429,33556176
2006-07-10,1410.496,1413.576,1397.441,1412.124,27607369
2006-07-11,1414.136,1418.816,1406.496,1418.575,28537379
2006-07-12,1419.073,1430.944,1416.739,1419.199,36293417
2006-07-13,1415.875,1418.135,1344.155,1346.088,48970673
2006-07-14,1333.743,1367.743,1327.587,1357.129,32659105
2006-07-17,1354.137,1372.254,1348.432,1372.254,24205552
2006-07-18,1370.896,1373.588,1359.9091,1373.416,22724544
2006-07-19,1370.287,1370.287,1330.2841,1336.644,25227647
2006-07-20,1335.412,1346.848,1329.176,1345.194,18450621
2006-07-21,1344.601,1357.3409,1344.5699,1356.033,20393648
2006-07-24,1340.2791,1359.558,1327.901,1358.1219,19966190
2006-07-25,1359.323,1378.843,1359.323,1374.17,22023509
2006-07-26,1377.7841,1380.796,1367.046,1371.295,19633442
2006-07-27,1370.749,1379.2531,1347.285,1355.545,23818755
2006-07-28,1354.9189,1359.744,1327.663,1341.3929,21557505
2006-07-31,1338.0389,1338.0389,1293.531,1294.328,22181211
2006-08-01,1282.057,1282.057,1282.057,1282.057,17443887
2006-08-02,1281.889,1288.6121,1258.0081,1275.088,17813284
2006-08-03,1277.632,1281.79,1261.6949,1271.744,12940473
2006-08-04,1272.3621,1278.246,1239.384,1241.908,16053628
2006-08-07,1233.488,1241.849,1221.989,1224.1021,15116519
2006-08-08,1225.04,1252.386,1225.04,1252.386,14250481
2006-08-09,1254.374,1258.2061,1245.3879,1251.298,12859474
2006-08-10,1251.163,1271.473,1251.0811,1271.473,17699006
2006-08-11,1273.266,1277.968,1265.52,1275.6541,15303227
2006-08-14,1275.139,1279.308,1241.954,1245.7209,16444469
2006-08-15,1243.16,1265.863,1239.905,1265.863,14319360
2006-08-16,1266.821,1283.567,1262.537,1283.567,20802743
2006-08-17,1280.2841,1280.2841,1263.931,1271.627,15457904
2006-08-18,1270.225,1280.829,1265.818,1267.866,13964524
2006-08-21,1235.426,1270.667,1229.165,1270.562,15064766
2006-08-22,1270.103,1289.019,1269.1021,1285.2679,17200942
2006-08-23,1284.817,1294.825,1282.8409,1285.6801,19092875
2006-08-24,1284.835,1292.401,1274.556,1292.401,15081306
2006-08-25,1293.502,1301.7531,1292.451,1295.437,18557937
2006-08-28,1298.464,1325.894,1298.3571,1325.894,26183290
2006-08-29,1328.611,1349.201,1327.002,1330.155,31766376
2006-08-30,1328.37,1336.392,1319.823,1334.671,21139949
2006-08-31,1335.588,1342.79,1331.287,1338.694,23188274
2006-09-01,1339.309,1340.125,1314.567,1318.099,25033688
2006-09-04,1315.707,1337.243,1315.61,1337.243,21095340
2006-09-05,1339.59,1345.708,1334.723,1340.682,26868110
2006-09-06,1341.403,1346.3669,1331.8521,1346.3669,23153112
2006-09-07,1348.174,1348.278,1323.9771,1328.377,21886449
2006-09-08,1327.5551,1334.728,1326.246,1332.153,17230273
2006-09-11,1338.755,1338.755,1338.755,1338.755,20947266
2006-09-12,1338.8149,1350.527,1337.302,1347.639,27301891
2006-09-13,1348.849,1356.856,1337.4611,1338.386,32821191
2006-09-14,1338.35,1345.59,1323.801,1338.278,22217284
2006-09-15,1338.4091,1362.4041,1338.1429,1362.322,36057148
2006-09-18,1367.645,1375.5811,1362.1429,1375.563,31454851
2006-09-19,1377.7159,1385.619,1371.4301,1378.309,26648301
2006-09-20,1376.118,1381.812,1365.717,1378.459,23445880
2006-09-21,1378.4561,1390.621,1378.4561,1387.37,26094121
2006-09-22,1389.8669,1393.53,1373.9449,1374.8521,28265042
2006-09-25,1372.808,1383.767,1361.606,1372.399,24584780
2006-09-26,1370.856,1371.582,1351.1801,1357.646,19703278
2006-09-27,1357.275,1371.1169,1355.3929,1371.1169,17580323
2006-09-28,1372.134,1389.5551,1369.3979,1387.002,21687792
2006-09-29,1389.075,1405.563,1389.038,1403.265,27166742
2006-10-02,1403.265,1403.265,1403.265,1403.265,0
2006-10-04,1403.265,1403.265,1403.265,1403.265,0
2006-10-09,1420.3621,1436.074,1418.207,1436.074,39191862
2006-10-10,1437.689,1443.4969,1426.969,1437.245,38400486
2006-10-11,1436.681,1440.207,1421.808,1435.906,31617987
2006-10-12,1436.198,1438.802,1423.629,1426.5,37956237
2006-10-13,1424.301,1436.1021,1420.959,1430.882,28295156
2006-10-16,1432.306,1434.532,1415.49,1418.517,28492186
2006-10-17,1416.949,1426.292,1410.674,1414.448,24224403
2006-10-18,1413.906,1437.593,1413.55,1437.593,24290308
2006-10-19,1438.842,1445.6169,1433.938,1439.377,23820267
2006-10-20,1440.668,1447.951,1436.653,1440.182,26560143
2006-10-23,1439.54,1444.915,1403.0081,1408.715,28950377
2006-10-24,1408.578,1440.054,1408.578,1440.054,26189972
2006-10-25,1443.108,1459.731,1434.806,1446.825,32204895
2006-10-26,1447.088,1457.373,1435.2791,1456.095,38466362
2006-10-27,1455.978,1460.455,1433.355,1439.05,37379304
2006-10-30,1447.0551,1464.478,1447.0551,1464.473,36952283
2006-10-31,1465.667,1479.4091,1461.316,1479.4091,38926925
2006-11-01,1480.551,1480.551,1464.598,1479.656,42373136
2006-11-02,1481.582,1497.4659,1480.77,1488.291,39372027
2006-11-06,1512.649,1516.803,1491.33,1516.104,43038328
2006-11-07,1512.3621,1513.037,1497.009,1498.173,28722405
2006-11-08,1491.801,1527.377,1489.199,1524.714,34030133
2006-11-09,1525.226,1535.196,1493.197,1504.062,53922867
2006-11-13,1475.4449,1493.877,1453.259,1493.776,36307885
2006-11-14,1494.114,1534.849,1490.868,1534.762,40589216
2006-11-15,1540.2581,1558.406,1531.2889,1533.288,57760948
2006-11-16,1528.007,1562.236,1521.549,1562.084,44446191
2006-11-20,1591.47,1612.46,1568.95,1612.249,48601842
2006-11-21,1610.049,1639.4139,1600.3831,1624.028,57065495
2006-11-22,1623.714,1642.808,1618.043,1634.9139,51360679
2006-11-23,1629.894,1640.752,1611.547,1636.58,49712096
2006-11-27,1649.681,1656.188,1629.825,1644.014,44762916
2006-11-28,1617.6899,1672.9091,1604.8149,1667.142,45578411
2006-11-29,1671.665,1714.493,1671.665,1714.358,60216088
2006-11-30,1719.278,1741.804,1715.786,1729.224,58413581
2006-12-04,1785.443,1811.658,1777.432,1794.231,67202570
2006-12-05,1779.411,1779.411,1779.411,1779.411,0
2006-12-06,1775.714,1775.714,1775.714,1775.714,0
2006-12-07,1752.771,1772.162,1710.001,1711.584,66257746
2006-12-11,1798.464,1819.802,1772.108,1802.788,57833543
2006-12-12,1805.424,1813.276,1779.558,1803.856,48004458
2006-12-13,1807.079,1836.194,1805.2,1836.1429,47206227
2006-12-14,1842.8831,1867.777,1832.514,1867.636,49414441
2006-12-18,1924.799,1936.751,1882.541,1921.444,67788930
2006-12-19,1912.9041,1936.802,1893.424,1936.547,56348502
2006-12-20,1935.7841,1945.473,1905.72,1908.985,60225164
2006-12-21,1896.48,1918.4871,1880.566,1895.644,46230501
2006-12-25,1941.795,1959.9821,1914.975,1938.238,56967383
2006-12-26,1940.412,1983.109,1939.553,1982.877,56005647
2006-12-27,1988.016,2010.371,1964.973,1979.933,63192834
2006-12-28,1991.876,2052.8611,1991.876,2041.047,73851940
2007-01-01,2041.047,2041.047,2041.047,2041.047,0
2007-01-03,2073.25,2139.4939,2054.2419,2067.092,106719700
2007-01-04,2051.1521,2083.4021,2030.762,2072.8831,92743440
2007-01-08,2200.0859,2200.0859,2200.0859,2200.0859,0
2007-01-09,2210.7571,2255.9661,2194.77,2255.9661,84904970
2007-01-10,2257.01,2289.95,2224.366,2231.6289,86276540
2007-01-11,2215.8589,2249.543,2159.7749,2173.7471,76525720
2007-01-15,2310.9629,2354.4309,2297.238,2353.874,76364250
2007-01-16,2360.4099,2393.218,2266.344,2308.9309,89015540
2007-01-17,2292.1731,2325.5281,2240.2141,2317.095,78648600
2007-01-18,2320.873,2396.093,2320.873,2396.093,83334020
2007-01-22,2508.2649,2516.593,2415.1111,2508.1299,102337610
2007-01-23,2508.5229,2556.0991,2489.9319,2536.428,84433690
2007-01-24,2512.459,2529.4319,2449.051,2452.8311,81055150
2007-01-25,2415.7461,2524.2429,2356.9819,2512.9221,78654000
2007-01-30,2544.3,2548.175,2367.6699,2385.335,80909130
2007-01-31,2350.5959,2410.4221,2310.5691,2395.1721,65078095
2007-02-01,2397.0581,2403.6189,2293.2771,2298.0029,59377154
2007-02-05,2271.3721,2316.7019,2198.9009,2316.04,67010648
2007-02-06,2330.428,2390.8669,2330.428,2369.7871,70106390
2007-02-07,2376.6289,2415.959,2354.697,2410.6011,62656540
2007-02-08,2412.644,2417.6431,2376.022,2397.2451,55515532
2007-02-12,2498.345,2526.2271,2489.6599,2522.6299,51528862
2007-02-13,2527.5601,2594.6609,2520.533,2588.3491,62777279
2007-02-14,2607.626,2669.1831,2607.626,2668.6331,71631320
2007-02-15,2692.6699,2717.5701,2660.4861,2676.7351,75908780
2007-02-26,2717.812,2719.519,2454.918,2457.4919,107736800
2007-02-27,2413.4221,2554.2261,2413.3269,2544.571,82822570
2007-02-28,2550.26,2550.3279,2439.5029,2473.5439,82159650
2007-03-01,2468.6721,2523.856,2455.8191,2508.729,57946805
2007-03-05,2467.741,2539.4529,2452.1421,2520.293,52633153
2007-03-06,2532.9751,2594.458,2532.1479,2589.436,59720949
2007-03-07,2597.7151,2628.448,2565.1089,2627.6299,55386559
2007-03-08,2632.8,2643.8091,2587.488,2611.3931,70411320
2007-03-09,2611.3931,2611.3931,2611.3931,2611.3931,70411320
2007-03-12,2612.957,2619.498,2563.3669,2616.1721,62468921
2007-03-13,2620.7151,2641.626,2605.2339,2640.1689,65788908
2007-03-14,2609.927,2625.123,2546.646,2597.3569,68952080
2007-03-15,2595.543,2645.877,2595.543,2645.5459,63778489
2007-03-16,2656.009,2665.3899,2576.3159,2604.2261,75331850
2007-03-19,2533.7109,2674.7981,2523.302,2659.4131,73983560
2007-03-21,2685.925,2702.998,2666.8911,2702.5969,64612957
2007-03-22,2720.459,2740.28,2702.4141,2711.322,83308070
2007-03-23,2710.3621,2726.6201,2653.7939,2716.2661,73911910
2007-03-26,2725.397,2764.3979,2713.926,2764.0339,76074770
2007-03-27,2770.3479,2789.967,2753.0171,2784.0229,80725120
2007-03-28,2787.239,2806.0769,2689.114,2797.6489,112209970
2007-03-29,2802.377,2830.082,2782.9299,2783.3049,106567230
2007-03-30,2768.71,2801.9451,2753.147,2781.7839,62950706
2007-04-02,2793.957,2850.1521,2793.957,2850.1069,69247880
2007-04-03,2861.8979,2888.3291,2852.571,2888.115,77014490
2007-04-05,2909.5,2950.6589,2895.416,2945.0449,74138990
2007-04-06,2921.7271,2977.459,2911.052,2972.0081,79102320
2007-04-09,2988.377,3043.0601,2988.377,3038.1721,90901700
2007-04-10,3053.355,3081.6169,2993.114,3081.5681,100888340
2007-04-11,3092.085,3121.5371,3059.283,3121.3191,101669930
2007-04-12,3129.2471,3176.6899,3114.9109,3176.437,92535180
2007-04-13,3182.7771,3211.6069,3154.106,3169.2329,100653110
2007-04-16,3177.303,3256.5659,3177.291,3255.998,87928940
2007-04-17,3273.4299,3288.166,3182.9509,3283.604,105307100
2007-04-18,3294.2129,3311.981,3244.9341,3304.501,101426700
2007-04-19,3297.946,3297.946,3065.282,3150.303,115270000
2007-04-20,3165.6741,3297.4099,3165.6741,3289.282,94469860
2007-04-23,3330.7981,3433.519,3330.7981,3431.3181,109958990
2007-04-24,3462.48,3490.814,3418.301,3445.196,114643000
2007-04-25,3432.0239,3467.8279,3376.084,3448.281,100580660
2007-04-26,3465.1121,3493.9089,3438.8789,3493.5811,78997690
2007-04-27,3499.9409,3503.885,3436.002,3470.5229,80698630
2007-04-30,3487.3579,3568.6841,3478.928,3558.709,94302860
2007-05-08,3643.813,3699.3669,3618.782,3686.03,106788730
2007-05-09,3699.2959,3717.3401,3556.615,3701.2771,140648350
2007-05-10,3703.5249,3742.231,3671.813,3724.51,115419920
2007-05-11,3696.2939,3715.366,3629.7129,3702.6121,88961760
2007-05-14,3648.269,3769.1589,3620.8611,3734.4199,91098040
2007-05-15,3739.0491,3751.6421,3600.207,3604.636,93578560
2007-05-16,3597.9971,3700.646,3557.198,3700.2871,86229260
2007-05-17,3716.438,3794.1599,3705.2749,3778.605,90256470
2007-05-18,3771.271,3805.208,3746.2419,3776.6289,82418890
2007-05-21,3650.803,3843.8369,3643.0759,3831.4431,98478650
2007-05-22,3849.043,3893.1919,3849.043,3870.489,109618180
2007-05-23,3879.759,3939.4919,3853.908,3938.9451,98523170
2007-05-24,3953.887,3972.584,3858.5129,3919.748,113814260
2007-05-25,3907.73,3996.853,3888.3081,3985.252,95416610
2007-05-28,4033.9209,4091.9351,4027.363,4072.5779,114041850
2007-05-29,4090.9031,4168.5288,4079.8679,4168.2891,113267220
2007-05-30,3906.041,4104.2002,3849.7009,3886.459,132739140
2007-05-31,3828.7161,3991.73,3683.562,3927.9519,126078240
2007-06-01,3953.1001,4014.1531,3780.0291,3803.9541,119937930
2007-06-04,3804.958,3822.4089,3503.939,3511.4309,90531010
2007-06-05,3406.999,3635.1531,3246.7329,3634.6331,113768030
2007-06-06,3652.8931,3712.5281,3550.7371,3677.5801,95951510
2007-06-07,3694.55,3802.304,3684.459,3802.304,94190580
2007-06-08,3814.1851,3861.2061,3769.1509,3837.8669,89074740
2007-06-11,3876.0669,3937.793,3870.2339,3931.8621,90982270
2007-06-12,3953.959,4036.355,3834.0181,4036.1089,99389770
2007-06-13,4071.7351,4146.522,4064.146,4118.2681,109452940
2007-06-14,4103.5229,4132.0039,4022.78,4075.821,86609180
2007-06-15,4043.1111,4115.7251,4025.1001,4099.3809,68779600
2007-06-18,4178.7622,4246.3999,4177.1899,4227.5688,87872910
2007-06-19,4227.5918,4254.7148,4186.1758,4253,81540470
2007-06-20,4268.6548,4292.1982,4138.3311,4157.5991,86863010
2007-06-21,4140.6929,4208.8721,4110.959,4197.2798,73739470
2007-06-22,4203.1338,4220.9229,3970.3459,4051.426,79552370
2007-06-25,4066.4529,4105.9858,3850.8401,3877.5901,70031040
2007-06-26,3804.4131,3929.3711,3752.926,3928.2129,58885114
2007-06-27,3946.876,4053.4131,3912.199,4040.4839,65290520
2007-06-28,4038.3779,4067.811,3857.8479,3858.522,66857980
2007-06-29,3769.3311,3867.748,3718.1609,3764.0779,58920870
2007-07-02,3746.175,3801.9041,3644.187,3757.655,49747310
2007-07-03,3782.7781,3835.2891,3744.0149,3832.2271,46409126
2007-07-04,3840.4121,3848.0759,3727.562,3743.582,38233716
2007-07-05,3688.312,3706.5969,3535.042,3537.4351,43225527
2007-07-06,3517.5991,3712.7419,3475.271,3710.283,51366512
2007-07-09,3743.8689,3840.988,3722.231,3821.302,54073113
2007-07-10,3832.7561,3852.9331,3764.249,3775.6211,51907868
2007-07-11,3751.489,3797.811,3732.2939,3789.874,33628907
2007-07-12,3799.1851,3839.2061,3780.0281,3816.9209,31368119
2007-07-13,3825.033,3829.679,3773.929,3820.124,26893242
2007-07-16,3824.9109,3830.3721,3697.217,3697.9661,29931857
2007-07-17,3684.335,3812.2529,3650.2529,3789.6509,32553850
2007-07-18,3776.9399,3861.509,3756.7041,3807.574,45975823
2007-07-19,3796.915,3836.385,3778.509,3806.9971,30258467
2007-07-20,3808.082,3971.8921,3808.082,3971.884,55271121
2007-07-23,4009.063,4157.3921,4009.063,4156.7231,85276180
2007-07-24,4187.3271,4241.5811,4143.5879,4161.3521,76090730
2007-07-25,4163.3638,4256.0542,4163.3481,4255.4629,64597766
2007-07-26,4282.6758,4325.9312,4244.0791,4303.1851,65490243
2007-07-27,4277.5508,4318.3428,4225.0288,4307.1431,65021109
2007-07-30,4305.1782,4426.3071,4303.7319,4410.2969,75441580
2007-07-31,4402.5181,4467.647,4359.5918,4460.564,71375040
2007-08-01,4479.2988,4496.249,4271.0552,4290.4771,79361660
2007-08-02,4311.5991,4449.4019,4303.9751,4436.1919,62887538
2007-08-03,4472.894,4599.248,4472.894,4598.3789,78190470
2007-08-06,4642.7798,4704.188,4623.4888,4703.9839,76164270
